#mFISH-survey output
#output UTC: Sunday, 02. February 2020 05:28:07PM
#source directory: /home/imaging/surveyNAS02/nas02_survey01_data/IntegrationTest/1001844875
#manifest init time: 2020-01-28T21:34:47.125000+00:00
#decoding dim: 2
,1700022I11Rik,1810046K07Rik,5031425F14Rik,5730522E02Rik,Acta2,Adam2,Adamts2,Adamts4,Adra1b,Alk,Ankfn1,Ano4,Aqp4,Asic4,B4galnt2,B4galnt3,Barx2,Bcl11b,Bdnf,Bgn,Blank-1,Blank-10,Blank-2,Blank-3,Blank-4,Blank-5,Blank-6,Blank-7,Blank-8,Blank-9,Blnk,Bmpr1b,Brinp3,C1ql3,C1qtnf7,Cacng5,Calb1,Calb2,Camk2d,Car3,Cbln2,Cbln4,Ccbe1,Ccdc162,Ccdc3,Ccdc80,Ccnb1,Cd14,Cd24a,Cd52,Cdca7,Cdcp1,Cdh12,Cdh13,Cdh20,Cdh9,Ceacam9,Cemip,Chat,Chn2,Chodl,Chrm2,Chrna2,Cldn5,Clrn1,Cnr1,Cntnap5b,Cobll1,Col14a1,Col15a1,Col23a1,Col24a1,Col25a1,Corin,Cplx3,Crhr2,Crispld2,Cspg4,Ctss,Cux2,Cxcl14,Daam2,Dmkn,Dnase1l3,Dscaml1,Egfem1,Egfr,Egln3,Egr2,Elfn1,Enpp6,Epha7,Fam19a2,Fam84b,Fbxl7,Fezf2,Flrt3,Flt1,Fndc7,Fosb,Foxp2,Frem2,Fst,Gad1,Gad2,Gfap,Glra1,Gpc6,Grik1,Grin3a,Grm1,Grm8,Hpse,Hs3st5,Igf2,Igfbp4,Igfbp5,Igfbp6,Ikzf2,Il1rapl2,Il4ra,Inpp4b,Iqgap2,Itgb8,Kcng1,Kcnj8,L3mbtl4,Lama3,Lamp5,Lhx6,Lmo1,Lsp1,Ltf,Luzp2,Lypd1,Lyzl4,March1,Marcksl1,Meis2,Moxd1,Mrc1,Mrgprx2,Muc20,Mup5,Myh14,Ndst4,Nhs,Nkain3,Nnmt,Nos1,Npas1,Npnt,Npsr1,Npy2r,Nr2f2,Nr4a1,Nr4a2,Ntng2,Nxph1,Nxph2,Nxph4,Olah,Olfm3,Opalin,Oprk1,Osr1,Otof,Parm1,Pcdh8,Pde11a,Pdgfc,Pdgfra,Pdlim5,Penk,Phactr2,Plch1,Plcxd3,Pld5,Plekhg3,Pou3f1,Pou3f3,Pou6f2,Prdm8,Prok2,Prokr2,Prox1,Prr16,Prss12,Prss23,Ptger3,Ptprk,Ptprm,Ptprt,Ptpru,Pvalb,Pxdc1,Rab3b,Ramp1,Reln,Rerg,Rfx3,Rgs5,Rgs6,Rnf152,Ror1,Rorb,Rprml,Rspo1,Rxfp1,Rxfp2,Satb2,Scgn,Sema3e,Sema5a,Serpinf1,Sertm1,Sgcd,Shisa9,Slc17a6,Slc17a7,Slc17a8,Slc25a13,Slc30a3,Slc32a1,Slc44a5,Slco5a1,Sncg,Sox10,Sox6,Sp8,Spon1,Sst,St6galnac5,Sulf1,Sulf2,Syndig1,Syt10,Syt6,Tac2,Tbc1d4,Tcap,Teddm3,Tenm3,Th,Thbs2,Thsd7a,Timp3,Tmem163,Tmtc2,Tnfaip6,Tox,Trp53i11,Trpc4,Trpc6,Tshz2,Tunar,Ubash3b,Unc13c,Unc5b,Unc5d,Ust,Vip,Vipr2,Vtn,Vwc2,Wipf3,Wnt7b,Zfp804b,area,position,total_reads,simpleClass
2259,0,0,0,4,5,1,0,1,0,1,0,0,0,0,1,1,0,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,392,0,0,1,4,0,0,5,1,0,1,0,1,76,0,0,1,3,0,2,0,0,0,0,0,0,0,1,0,104,1,0,0,1,0,0,7,1,0,6,8,4,0,0,0,0,0,0,2,0,0,2,0,0,9,12,5,1,1,0,0,0,3,3,0,0,0,580,372,0,0,2,4,2,2,1,0,1,0,0,2,44,0,0,0,0,1,1,0,0,2,1,274,6,0,5,0,3,0,12,1,0,6,4,0,2,0,6,0,1,0,0,2,0,2,1,0,2,0,17,1,2,0,5,0,0,7,0,1,0,1,1,7,0,6,2,0,26,0,0,0,0,1,5,3,0,3,1,2,2,0,1,1,0,0,2,0,7,36,0,364,1,0,6,8,0,9,0,0,0,30,4,0,0,3,0,0,0,2,0,2,3,15,572,1,4,0,2,2,1,3,0,0,2,0,834,0,0,2,1,1,0,6,0,0,2,7,0,0,2,2,1,2,2,0,0,2,0,6,0,3,0,0,1,1,36,0,0,18,8,0,1,842.3999999999869,[2951.66337076 5160.4830543 ],4133,107
2260,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,2,0,0,0,1,1,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,2,0,0,0,0,3,3,1,0,0,0,0,0,0,3,0,0,0,20,14,0,0,0,1,1,0,1,0,0,0,1,1,22,0,0,0,1,0,0,0,0,0,0,204,1,0,1,0,0,0,1,0,1,0,0,0,2,0,12,0,0,1,0,0,0,0,4,0,0,0,17,4,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,26,0,16,0,0,0,1,0,2,0,0,1,8,1,0,0,3,0,0,0,0,0,0,1,0,292,0,0,0,0,0,2,0,0,0,0,0,24,0,0,1,1,0,0,26,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,4,0,0,0,5,0,0,272.1600000000116,[2943.11337076 5240.5830543 ],851,107
2261,0,0,0,0,1,1,0,3,0,3,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,178,0,0,0,0,0,2,2,0,0,1,0,0,40,2,0,1,10,0,3,0,0,1,0,0,0,0,1,2,4,1,0,0,0,0,0,6,0,0,2,2,4,1,0,4,2,0,0,7,2,0,0,0,3,4,2,0,0,0,0,2,0,2,2,0,0,0,340,260,0,1,2,1,5,7,0,0,1,0,0,1,30,0,0,0,0,0,0,0,1,0,0,26,5,0,1,1,1,0,5,1,0,2,1,0,3,0,8,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,1,0,1,5,0,0,1,0,0,7,0,1,1,2,2,1,0,1,0,2,1,0,0,2,0,0,1,0,0,0,1,1,7,0,6,40,0,226,0,2,5,5,0,1,0,0,0,4,2,0,1,2,0,0,0,1,1,0,2,1,40,1,3,2,4,2,0,0,0,0,1,0,1042,0,1,2,0,1,0,30,1,0,3,0,1,1,9,1,0,0,0,4,1,1,0,1,1,4,1,2,0,1,18,0,0,8,6,0,0,247.86000000000016,[2941.31337076 5256.7830543 ],2546,107
2262,1,0,0,1,2,1,0,1,0,0,0,0,1,3,1,0,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,102,3,1,1,8,0,2,1,0,1,1,1,2,142,2,1,1,2,1,0,0,0,1,0,0,0,0,0,0,224,0,0,0,1,0,0,0,2,0,7,6,1,0,2,2,1,1,0,6,4,3,0,0,1,7,7,2,0,1,0,0,0,1,1,0,0,0,312,56,0,1,0,8,0,2,2,1,3,0,0,0,108,0,0,0,0,0,0,1,1,2,0,434,0,0,10,0,2,1,3,3,0,4,0,0,0,0,28,2,1,1,0,0,0,1,4,0,1,0,16,2,3,0,6,0,1,3,0,0,0,4,1,5,1,7,1,0,60,0,1,0,0,0,1,2,1,1,2,0,5,1,1,1,0,4,0,0,1,28,0,138,1,0,4,10,0,4,0,0,0,54,5,1,0,10,0,1,0,0,4,0,5,10,664,1,2,2,0,1,3,0,0,0,0,0,20,0,0,11,0,2,0,90,1,0,1,4,0,0,0,2,0,3,2,0,1,2,0,2,0,4,0,0,2,2,766,0,0,8,18,0,2,641.520000000013,[2945.36337076 5338.2330543 ],3584,107
2263,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,1,0,0,0,2,0,0,34,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,56,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,1,0,2,0,0,0,0,0,1,7,1,0,0,0,0,0,1,1,0,0,0,12,0,2,1,3,0,0,1,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,76,0,0,2,0,0,0,1,0,0,1,0,0,0,0,8,1,2,0,0,0,0,0,0,0,1,1,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,0,2,1,12,0,38,1,1,4,3,0,3,0,0,0,16,1,0,0,5,0,0,0,0,0,0,0,1,246,0,3,1,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,8,0,0,0,3,0,1,189.53999999999493,[2942.66337076 5741.4330543 ],703,105
2264,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,58,0,1,0,0,0,0,1,0,1,0,0,0,6,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,2,0,0,0,0,0,2,2,0,0,4,1,1,0,0,2,1,0,0,0,0,4,4,1,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,1,2,0,0,0,0,1,0,68,0,0,0,0,1,1,1,0,1,0,138,0,0,2,1,0,0,0,0,0,5,1,0,1,0,28,0,0,0,0,0,0,1,1,0,0,0,18,2,0,0,1,0,0,1,0,0,0,2,0,0,0,2,1,0,10,0,0,0,0,2,0,1,1,1,0,2,0,1,1,0,0,0,0,1,0,48,0,6,0,0,1,3,0,4,0,0,0,18,1,0,0,5,0,0,0,1,0,0,0,5,544,0,0,0,0,0,0,1,0,1,0,1,10,0,0,0,0,0,0,6,0,2,0,5,0,0,0,0,0,0,3,0,0,1,1,1,0,0,0,0,0,1,8,0,0,2,11,0,0,307.80000000000655,[2945.81337076 5421.4830543 ],1207,105
2265,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,1,2,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,128,0,0,1,0,0,0,0,0,0,3,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,0,18,0,0,1,1,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,2,184,0,0,0,0,0,0,0,0,1,0,0,8,0,0,3,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,133.65000000000123,[2943.11337076 5381.4330543 ],521,105
2266,0,1,0,0,7,0,0,1,2,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,46,6,4,2,3,0,1,0,1,0,4,1,2,96,1,0,5,2,2,1,0,0,0,0,0,0,0,0,0,524,0,0,0,1,0,1,2,0,0,14,2,1,0,1,34,1,0,0,5,2,1,1,0,2,1,8,4,0,0,0,1,0,1,3,0,0,3,516,202,0,0,0,0,0,6,1,2,1,0,0,3,44,0,0,0,0,1,1,0,0,3,1,234,0,0,11,0,1,0,1,1,0,6,1,2,2,0,42,3,0,1,0,2,0,0,3,0,1,0,18,4,0,0,6,0,0,4,0,0,1,1,9,2,4,2,0,0,20,0,1,0,0,0,4,3,0,0,0,0,3,0,1,0,1,4,1,2,1,54,0,86,3,3,0,11,0,5,0,0,1,42,8,5,1,15,0,0,1,0,0,1,10,5,518,0,1,0,0,4,0,1,0,0,0,1,32,1,2,7,1,1,0,144,0,0,1,3,1,0,1,2,0,2,2,1,0,4,2,3,0,1,1,0,2,3,836,0,1,5,11,0,1,634.2299999999915,[2953.91337076 5492.1330543 ],3842,107
2267,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0,0,1,2,0,0,0,1,46,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,24,0,0,0,1,0,0,0,0,0,5,1,0,0,1,0,0,1,0,0,3,1,0,0,0,3,6,4,1,0,0,1,0,1,1,0,0,0,24,8,0,0,0,2,0,0,0,0,0,1,0,0,40,0,0,0,0,0,0,0,0,0,0,46,0,0,3,0,0,0,3,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,5,1,1,0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,6,1,0,0,0,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,26,0,26,3,0,0,1,0,3,0,0,0,22,3,0,0,7,0,0,0,0,1,0,2,5,358,0,2,3,0,0,2,0,0,0,0,0,24,1,0,5,0,0,0,24,0,0,2,3,0,0,0,1,0,1,0,2,1,2,0,0,0,0,0,0,1,0,4,1,0,1,1,0,0,218.70000000000368,[2950.76337076 5074.5330543 ],822,235
2268,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,96,0,1,2,8,0,1,1,0,0,0,0,1,80,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,1,0,0,0,0,0,4,0,0,0,2,0,0,1,1,0,0,0,1,1,0,0,1,0,1,7,3,0,0,0,0,0,1,1,0,0,0,26,14,0,0,0,0,0,1,0,0,1,0,0,2,60,0,0,0,0,3,0,0,0,0,0,312,1,0,8,0,0,0,1,0,0,5,1,0,2,0,18,1,2,0,0,0,0,0,1,0,0,0,13,3,2,0,5,0,0,1,0,0,0,5,0,0,0,1,1,0,32,0,0,0,0,1,3,3,0,1,0,0,0,2,0,1,0,0,0,1,1,28,0,70,1,0,0,1,7,5,0,0,4,24,3,0,0,5,0,0,0,0,0,0,0,5,386,0,1,1,0,0,0,1,0,0,0,0,30,0,0,0,0,0,0,26,0,0,1,1,0,0,0,0,0,0,1,0,0,5,0,3,1,0,0,0,1,1,14,0,0,5,7,0,0,338.58000000001033,[2952.56337076 5308.5330543 ],1437,107
2269,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,2,0,0,0,0,0,2,0,0,86,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,2,0,0,0,0,0,1,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,10,6,1,2,0,2,0,0,1,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,152,0,0,4,0,0,0,2,1,0,2,1,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,3,0,0,2,0,0,0,1,0,0,1,0,0,0,14,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,3,1,0,1,34,0,44,1,1,1,7,0,5,0,0,0,28,1,0,0,3,0,0,0,0,1,0,1,7,384,0,0,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,10,0,0,1,6,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,20,0,0,3,5,0,0,302.94000000000636,[2953.46337076 5542.5330543 ],1131,225
2270,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,86,0,1,2,2,0,1,3,1,0,0,2,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54,0,0,0,4,0,0,1,0,0,0,5,1,0,0,1,0,1,0,2,1,1,0,2,0,7,8,1,0,0,0,0,0,1,15,0,1,0,18,6,0,2,2,0,0,2,0,0,0,0,0,0,66,0,0,0,0,0,0,1,0,1,0,280,0,0,11,0,0,0,0,1,0,5,0,0,1,0,16,1,1,0,0,0,0,1,0,0,0,0,40,0,1,0,7,0,0,3,0,0,0,1,0,5,0,5,1,1,50,0,0,0,0,0,3,0,0,1,1,0,2,0,0,1,0,4,0,0,1,26,0,68,1,0,0,7,0,4,0,0,0,22,3,0,0,2,0,0,0,0,1,0,4,1,510,0,3,0,1,1,0,0,0,0,0,0,12,0,0,0,0,1,0,20,0,0,1,2,1,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,2,8,0,0,1,5,0,1,340.20000000000164,[2953.01337076 5767.9830543 ],1556,105
2271,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,82,2,2,0,1,0,0,0,1,1,0,0,0,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,60,1,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,2,1,0,0,0,10,4,0,3,1,0,0,2,0,0,0,0,0,1,64,0,0,0,0,0,0,1,0,2,0,290,0,0,1,0,0,0,0,1,0,4,0,0,2,0,20,0,0,0,0,0,0,0,0,0,0,0,13,2,2,0,3,0,0,4,0,0,0,0,0,1,0,0,0,0,16,0,0,1,0,0,1,4,0,2,0,0,0,0,0,1,0,3,0,0,0,30,0,2,0,1,0,1,0,5,0,0,0,36,0,0,0,6,0,0,1,0,1,0,0,1,532,0,0,0,0,0,2,0,0,0,0,0,14,0,0,1,0,1,0,10,0,0,0,3,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,1,0,4,0,0,4,3,0,0,316.710000000001,[2954.81337076 5644.2330543 ],1305,105
2272,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,48,0,0,3,3,0,1,1,0,0,0,1,1,50,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,3,0,0,2,1,0,0,2,5,0,1,1,0,0,0,1,1,1,0,2,0,9,1,4,0,0,0,1,0,2,1,0,0,0,20,4,1,0,1,1,0,3,0,0,0,0,0,1,28,0,0,0,0,0,0,0,0,3,0,174,0,0,2,0,0,0,2,0,0,6,0,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,36,6,8,0,13,0,0,4,0,0,0,3,0,1,1,3,1,0,60,0,0,0,0,2,1,4,0,1,1,1,0,1,1,2,0,2,1,0,0,24,0,34,0,0,0,5,0,5,0,0,0,40,2,0,0,0,0,0,0,0,1,0,3,4,322,0,2,2,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,28,0,0,0,4,1,0,0,0,0,4,4,1,1,0,0,0,0,1,0,0,0,0,6,1,0,3,9,0,2,306.179999999998,[2955.71337076 5682.4830543 ],1129,105
2273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,0,1,0,0,1,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,2,164,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,87.47999999999189,[2954.36337076 4981.8330543 ],216,233
2274,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,2,0,0,0,1,0,0,0,0,0,12,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,24,0,1,0,2,0,0,2,0,0,0,4,5,0,0,0,0,1,0,1,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,48,10,0,0,0,0,0,2,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,1,0,20,0,1,0,0,0,0,0,0,0,1,1,0,0,0,26,0,0,1,0,1,0,0,0,1,0,0,15,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,10,0,18,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,18,0,1,1,1,0,0,0,0,0,8,2,0,0,1,0,1,0,0,0,0,2,0,76,0,0,2,1,0,0,0,2,2,0,0,4,1,0,7,0,0,0,8,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,70,0,0,0,0,0,0,210.59999999999673,[2954.81337076 5054.2830543 ],506,99
2275,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,1,0,0,0,18,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,54,36,0,0,0,0,1,2,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,22,1,0,0,1,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,14,0,0,0,0,1,0,0,0,0,0,0,200,1,0,1,0,0,0,8,0,0,0,0,0,0,1,1,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,113.39999999999509,[2953.46337076 5263.0830543 ],455,107
2276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8099999999993451,[2950.31337076 5155.5330543 ],0,0
2277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.150000000001228,[2952.11337076 5158.2330543 ],24,11
2278,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,2,0,0,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,78,0,0,1,0,0,0,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,9,3,2,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,22,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,32,0,0,0,1,0,2,0,0,0,8,2,0,0,0,0,0,0,0,0,0,2,7,204,0,0,0,0,0,0,1,0,0,1,0,10,0,0,1,1,0,0,10,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,6,1,0,0,4,0,0,102.0600000000018,[2953.91337076 5513.2830543 ],561,232
2279,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,26,3,1,0,0,0,0,0,0,0,1,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,2,0,0,0,1,2,1,0,2,2,0,0,2,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,140,124,0,0,0,1,1,1,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0,2,1,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,2,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,6,0,84,0,2,1,1,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,1,34,1,0,0,1,0,0,0,0,1,0,0,420,0,0,0,0,0,1,4,0,0,2,0,0,0,6,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1,4,1,0,4,1,0,0,194.3999999999951,[2957.06337076 5667.6330543 ],975,107
